id,raw_sentence,pun_type,pun_label
hom_414,I tried to pack myself in a suitcase . I could hardly contain myself .,homographic,1
hom_415,My name is Leo . A lion trainer .,homographic,1
hom_416,The river crested when a factory spilled toothpaste into it .,homographic,1
hom_417,"When video arcades switched to a system of tokens , there was no quarter asked or given .",homographic,1
hom_418,The Alpine Skiing competition started poorly and went downhill from there .,homographic,1
hom_419,Deep calls to deep .,homographic,0
hom_420,A young man married is a young man marred .,homographic,0
hom_421,A gardening store owner who often called long distance for importing realized that talk and dirt aren ' t necessarily cheap .,homographic,1
hom_422,"If you wear a blindfold at the shooting range , you won ' t know what you ' re missing .",homographic,1
hom_423,When a letter carrier became a hero they called him a deliverer .,homographic,1
hom_424,"' ' I ' ve run out of wool , ' ' said Tom , knitting his brow .",homographic,1
hom_425,Lunatic asylum : where optimism most flourishes .,homographic,0
hom_426,Librarians are always going by the book .,homographic,1
hom_427,Cross the stream where it is shallowest .,homographic,0
hom_428,The prospector didn ' t think his career would pan out .,homographic,1
hom_429,To write with a broken pencil is pointless .,homographic,1
hom_430,The ice at the rink has many ruts . I think the maintenance crew is slipping up .,homographic,1
hom_431,There was a contest on a slippery rock slope . I won in a landslide .,homographic,1
hom_432,"Doctor , doctor , I keep thinking I ' m a deck of cards . - I ' ll deal with you later . Next !",homographic,1
hom_433,"OLD FARMERS never die , they just turn into vegetables .",homographic,1
hom_434,When a priest makes a mistake in church it ' s a clerical error .,homographic,1
hom_435,. . . So simple a child could do it ? Go find me a child !,homographic,0
hom_436,What you sow is what you reap .,homographic,0
hom_437,In the old days a suspended sentence was hanging .,homographic,1
hom_438,The first time I got hold of a hang glider I had to wing it .,homographic,1
hom_439,Curiosity killed the cat .,homographic,0
hom_440,The coffee tasted like mud because it was ground a couple of minutes ago .,homographic,1
hom_441,OLD DEANS never die they just lose their faculties .,homographic,1
hom_442,Show me a baker who is on a roll and I ' ll show you someone sitting on a bun .,homographic,1
hom_443,"OLD ELECTRICIANS never die , they just lose their potential .",homographic,1
hom_444,"Success comes in cans , failure comes in cant’s",homographic,1
hom_445,The spirit is willing but the flesh is weak .,homographic,0
hom_446,She was only a Junkie ' s daughter but her crack was the best in town .,homographic,1
hom_447,I know road rage is an awful thing but when someone bumped my car I just couldn ' t help it . I got out my camera and snapped at the offender .,homographic,1
hom_448,The worth of a thing is what it will bring .,homographic,0
hom_449,"She was only a Cattleman ' s daughter , but she couldn ' t keep her calves together .",homographic,1
hom_450,"Dogs wags their tails , not as much to you as to your bread .",homographic,0
hom_451,"I tried hard to get into vexillology , but , in the end , had to flag it away .",homographic,1
hom_452,An archaeologist ' s career ended in ruins .,homographic,1
hom_453,"Any given program , once running , is obsolete .",homographic,0
hom_454,"OLD PRESIDENTS never die , they just go through their cabinets",homographic,1
hom_455,Who has not served cannot command .,homographic,0
hom_456,SYSOP \ ' sis äp \ n : the person laughing as you type,homographic,0
hom_457,"I ' ve spotted more blackbirds than you have , Tom crowed .",homographic,1
hom_458,"OLD TYPISTS never die , they just lose their justification .",homographic,1
hom_459,"No longer foster , no longer friend .",homographic,0
hom_460,Don ' t lend people money . It causes amnesia .,homographic,0
hom_461,That government is best which governs least .,homographic,0
hom_462,"I ' ll glue the sheets of wood back together , Tom replied .",homographic,1
hom_463,"Old lumberjacks never die , they just pine away .",homographic,1
hom_464,Early stone tools had many problems that were eventually ironed out .,homographic,1
hom_465,Empty vessels make the most sound .,homographic,0
hom_466,"To test a man ' s character , give him power .",homographic,0
hom_467,He was facinated by his new welding job . It was riveting .,homographic,1
hom_468,Bridge tolls have increased significantly over a 5 year span .,homographic,1
hom_469,Nothing is so smiple that it can ' t get screwed up .,homographic,0
hom_470,Those who polish cars so that they shine work in a buffer zone .,homographic,1
hom_471,One rotten apple will spoil the whole barrel .,homographic,0
hom_472,None of you exist . The sysop types it all in . . .,homographic,0
hom_473,"Did you see guys that Bob the ventriloquist hangs out with ? They ' re nothing special , just a bunch of dummies .",homographic,1
hom_474,One secret of success is to know how to deny yourself and other people .,homographic,0
hom_475,One scabbed sheep mars the whole flock .,homographic,0
hom_476,"Better to remain silent and be thought a fool , than to open your mouth and remove all doubt .",homographic,0
hom_477,Today is a good day for you to jump in a lake .,homographic,0
hom_478,We were so poor when I was growing up we couldn ' t even afford to pay attention .,homographic,1
hom_479,"When you give to god , you always get back change",homographic,1
hom_480,I ' m not paranoid ! Which of my enemies told you this ?,homographic,0
hom_481,"I was going to buy some loose tea , but the price was too steep .",homographic,1
hom_482,The sergeant drank whiskey in order to be fortified in his position .,homographic,1
hom_483,"OLD COUPON CLIPPERS never die , they just expire .",homographic,1
hom_484,Oh sure ! But what ' s the speed of dark ?,homographic,0
hom_485,"She was only a Electrician ' s daughter , but she certainly had good connections .",homographic,1
hom_486,The harm caused by sibling rivalry is relative .,homographic,1
hom_487,"When the woman got paid for being in a study at the sleep clinic , she said it was her dream job .",homographic,1
hom_488,A carpenter sat on his drill and was bored to tears .,homographic,1
hom_489,A civil question deserves a civil answer .,homographic,0
hom_490,A library should have several floors because it is a multi story building .,homographic,1
hom_491,We don’t read palms ; we wave them .,homographic,1
hom_492,Once a drunkard always a drunkard .,homographic,0
hom_493,Two cooks disagreed but decided to hash it over .,homographic,1
hom_494,Hire teenagers while they still know everything .,homographic,0
hom_495,"The tongue weighs very little , but few people can hold it .",homographic,1
hom_496,She ' s a composer who has scores of works to her credit .,homographic,1
hom_497,When he fell in the wet concrete he left a bad impression .,homographic,1
hom_498,My name is Herb . I ' m a cook .,homographic,1
hom_499,Who lives by hope will die of hunger .,homographic,0
hom_500,There was a report of shots fired in a local bar . The police don ' t know what triggered the commotion .,homographic,1
hom_501,Take things as you find them .,homographic,0
hom_502,A goat that ate office supplies was on a staple diet .,homographic,1
hom_503,"When the wino suspected his muscatel was watered down , he needed more proof .",homographic,1
hom_504,"The bargain store promised a free abacus with every purchase , but I wouldn ' t count on it .",homographic,1
hom_505,Illusionists always find themselves in tricky situations .,homographic,1
hom_506,The orange squeezer was invented with some juicy information .,homographic,1
hom_507,The first chapter of fools is to think themselves wise .,homographic,0
hom_508,"OLD NITPICKERS never die , they just feel lousy .",homographic,1
hom_509,"Comedians , the biggest joke going .",homographic,1
hom_510,I ' m ! A ! Graduate ! Of ! The ! Bill ! Shatner ! Acting ! School !,homographic,0
hom_511,Why didn ' t the little boy ask the flight attendant for a snack ? He didn ' t have the nuts .,homographic,1
hom_512,Why did the agricultural presentation go so smoothly ? They planted questions .,homographic,1
hom_513,"I couldn ' t quite remember how to throw a boomerang , but eventually it came back to me .",homographic,1
hom_514,"OLD FORGERS never die , they just leave no trace .",homographic,1
hom_515,Speed doesn ' t kill . Stopping very fast kills .,homographic,0
hom_516,When buying a battery you should never have to charge it .,homographic,1
hom_517,"If you want a thing done right , do it yourself .",homographic,0
hom_518,"Hey , is this yours ? Your dog left it on my lawn . . .",homographic,0
hom_519,Fretting cares make grey hairs .,homographic,0
hom_520,OLD WRESTLERS never die they just lose their grip .,homographic,1
hom_521,""" Bother , "" said Pooh , as he torched the forest . . . . .",homographic,0
hom_522,In the office she was frantically looking for her false nails only to discover she had filed them away .,homographic,1
hom_523,He is my friend who grinds at my mill .,homographic,0
hom_524,OLD TEACHERS never die they just lose their class .,homographic,1
hom_525,Gunpowder was invented in a flash .,homographic,1
hom_526,The frog went unnoticed in the milkshake because it blended so well .,homographic,1
hom_527,Sign in an electrician ' s shop : ' We will refuse you . ',homographic,1
hom_528,Do not add oil to the fire .,homographic,0
hom_529,Low carb diets really go against the grain .,homographic,1
hom_530,"Laugh and the world laughs with you , cry and you cry alone .",homographic,0
hom_531,A wig van blew up on the motorway - police are combing the area .,homographic,1
hom_532,Vegetarian : Indian word for lousy hunter ! ! !,homographic,0
hom_533,Don ' t kill the goose that lays the golden eggs .,homographic,0
hom_534,My name is Sandy . I ' m a lifeguard .,homographic,1
hom_535,He had a difficult time bouncing back from his bungee cord accident .,homographic,1
hom_536,"If ignorance is bliss , why aren ' t there more happy folks ?",homographic,0
hom_537,Love is blind .,homographic,0
hom_538,A tattle tale pig is a squealer .,homographic,1
hom_539,SHIN : A device for finding furniture in the dark,homographic,0
hom_540,Bike sales go in cycles .,homographic,1
hom_541,"Like father , like son .",homographic,0
hom_542,A waiter who played tennis was great at serving .,homographic,1
hom_543,An old professor who was never on time died and was called the late professor Brown .,homographic,1
hom_544,Two cooks had a contest and the heat was on .,homographic,1
hom_545,When cave men got together they formed clubs .,homographic,1
hom_546,My friend was fired from his job at the road department for stealing . I have to say I saw it coming . The last time I was at his house all the signs were there .,homographic,1
hom_547,My skiing skills are really going downhill .,homographic,1
hom_548,"Doctor , doctor , I keep thinking I ' m a spoon . - Sit there and don ' t stir . Next .",homographic,1
hom_549,Baseball is known for its pitched battles .,homographic,1
hom_550,Reassembling the skeletons of prehistoric mammals can be a mammoth undertaking .,homographic,1
hom_551,Life ' s essentials : H O C N Ca P Cl K S Na Mg,homographic,0
hom_552,Math teachers have lots of problems .,homographic,1
hom_553,Graveyard workers really dig their jobs .,homographic,1
hom_554,"I ' m blind enough to look at the situation in the wrong fashion , so I changed my clothes .",homographic,1
hom_555,"Before he sold Christmas trees , he got himself spruced up .",homographic,1
hom_556,"OLD SOCCER PLAYERS never die , they just lose their kick .",homographic,1
hom_557,Golfers hate cake because they might get a slice .,homographic,1
hom_558,Her decision to take up rock climbing was precipitous to say the least .,homographic,1
hom_559,My name is Ray . I ' m a roentgenologist .,homographic,1
hom_560,He gives twice who gives in a trice .,homographic,0
hom_561,A truly wise man never plays leapfrog with a unicorn .,homographic,0
hom_562,There is no smoke without fire .,homographic,0
hom_563,"If pride goes before a fall , humility should arrive by that winter",homographic,1
hom_564,Put a beggar on horseback and he ' ll ride it to death .,homographic,0
hom_565,The psychiatrist told the genie his emotions were all bottled up .,homographic,1
hom_566,"After they had it out in the boxing ring , they called it square .",homographic,1
hom_567,Send $ 20 and I will double your IQ or no money back,homographic,0
hom_568,He who lends to the poor gets interest from god,homographic,1
hom_569,"Power corrupts , especially at the electric company .",homographic,1
hom_570,"OLD PSYCHIATRISTS never die , they just shrink away .",homographic,1
hom_571,A politician with a bad back needs lots of support .,homographic,1
hom_572,She had two different jobs as a chef which gave her a full plate .,homographic,1
hom_573,OLD MAGICIANS never die they just disappear .,homographic,1
hom_574,Conjoined twins aren ' t the only twins with special connections .,homographic,1
hom_575,The two guys caught drinking battery acid will soon be charged .,homographic,1
hom_576,"OLD SHOEMAKERS never die , they are just given the boot .",homographic,1
hom_577,The first step to health is to know that we are sick .,homographic,0
hom_578,The exhibitionist went to the store because he heard they were having a flash sale .,homographic,1
hom_579,A baseball player joined the army and did the round of military bases .,homographic,1
hom_580,If word processing a presentation about guns - - be sure to know how to use bullets .,homographic,1
hom_581,"OLD METEOROLOGISTS never die , they just get under the weather .",homographic,1
hom_582,A case of disappearing bison had police completely buffaloed .,homographic,1
hom_583,Ultimate office automation : networked coffee machines .,homographic,0
hom_584,Any golfer will tell you the gospel truth . Your next shot always depends on the lie .,homographic,1
hom_585,A rolling stone gathers no moss .,homographic,0
hom_586,A tatoo artist has designs on his clients .,homographic,1
hom_587,Dentists practice by going through many drills .,homographic,1
hom_588,"OLD PICKPOCKETS never die , they just steal away .",homographic,1
hom_589,Curiosity didn ' t kill the cat . I got ' im with the mower !,homographic,0
hom_590,A little boy called his father who made balloons ' pop ' .,homographic,1
hom_591,"The stock market crashes , but Viagra beats the flop .",homographic,1
hom_592,Plagiarism is the sincerest form of flattery .,homographic,0
hom_593,Three fingers were willing to cooperate but the thumb and forefinger were opposed .,homographic,1
hom_594,Those who build roofs are so inclined .,homographic,1
hom_595,A skier who makes it to the olympics finds that it is all downhill from there .,homographic,1
hom_596,When the human cannonball retired they couldn ' t find a replacement of the right caliber .,homographic,1
hom_597,A horse is a very stable animal .,homographic,1
hom_598,"OLD ESKIMOS never die , they just go cold .",homographic,1
hom_599,"You really are addicted to soccer , you should think of kicking the habit .",homographic,1
hom_600,"She was only a Magistrates daughter , but she knew what to do on the bench .",homographic,1
hom_601,What happens when you get scared half to death . . . . . twice ?,homographic,0
hom_602,The first fish to gather in schools was the grouper .,homographic,1
hom_603,Put your money where your mouth is .,homographic,0
hom_604,I wanted to lose weight so I went to the paint store . I heard I could get thinner there .,homographic,1
hom_605,If all your troubles are melting away watch out for the floods .,homographic,1
hom_606,Justice delayed is justice denied .,homographic,0
hom_607,What ' s good for the goose is good for the gander .,homographic,0
hom_608,"OLD PLAGIARISTS never die , they just steal away .",homographic,1
hom_609,"I used to be addicted to soap , but I ' m clean now .",homographic,1
hom_610,"Profanity , the language of computer professionals",homographic,0
hom_611,If I want your opinion I ' ll beat it out of you !,homographic,0
hom_612,Some cardiologists are heartless .,homographic,1
hom_613,All good things must come to an end .,homographic,0
hom_614,"I went to buy some property with a hill on it , but it was a little steep .",homographic,1
hom_615,I find that movies about submarines always go down well .,homographic,1
hom_616,"If it ' s obvious , it ' s obviously wrong .",homographic,0
hom_617,""" WHO CARES where Carmen Sandiego is ? """,homographic,0
hom_618,""" She ' s dead , Jim . Still warm , though . Flip ya for her ? """,homographic,0
hom_619,A racer who was also a golfer really knew how to drive .,homographic,1
hom_620,If you invite an insomniac to your pajama party they will be up for it .,homographic,1
hom_621,Army dentists make a good drill corps .,homographic,1
hom_622,Dermatologists often make rash statements .,homographic,1
hom_623,My name is Bet . I ' m a coupier .,homographic,1
hom_624,A young sailor thought all of the waves were just swell .,homographic,1
hom_625,OLD PROGRAMMERS never die they just go to bits .,homographic,1
hom_626,Give and you might receive . Take and be sure of it .,homographic,0
hom_627,Backups are usually a good thing unless it ' s a sewer .,homographic,1
hom_628,The Vikings landed during thunder and lightning and took the city by storm .,homographic,1
hom_629,"OLD BREAD MEN never die , they just lose their dough .",homographic,1
hom_630,Seafood operations start out on a small scale .,homographic,1
hom_631,Civil servants named Grant are known as government grants .,homographic,1
hom_632,"Here , you go first , you ' re immune to bullets .",homographic,0
hom_633,I wish Noah had swatted those two mosquitoes . . . . .,homographic,0
hom_634,We should not expect to find old heads on young shoulders .,homographic,0
hom_635,I might study something at a university that someone once told me about - there is a degree of ambiguity there .,homographic,1
hom_636,When ancient wall sculptors were finished it was a relief .,homographic,1
hom_637,"The hot dog vendor answered , with a tone quite frank .",homographic,1
hom_638,"OLD MATH PROFESSORS never die , they just use strange expressions .",homographic,1
hom_639,"When all is said and done , more is said then done .",homographic,0
hom_640,OLD SEWAGE WORKERS never die they just waste away .,homographic,1
hom_641,A half truth is a whole lie .,homographic,0
hom_642,The thief had a bold plan . He figured he could carry it off .,homographic,1
hom_643,How do they get Teflon to stick to the pans ?,homographic,0
hom_644,OLD SEERS never die they just lose their vision .,homographic,1
hom_645,Where God has a church the devil will have his chapel .,homographic,0
hom_646,"Everyday is a gift from god , that is why it is called the present",homographic,1
hom_647,A low yield atomic bomb is like being a bit pregnant .,homographic,0
hom_648,There’s no high like the most high .,homographic,1
hom_649,"OLD LAUNDRY WORKERS never die , they just are decreased .",homographic,1
hom_650,"She was only a Moonshiner ' s daughter , but I love her still .",homographic,1
hom_651,God cures and the physician takes the fee .,homographic,0
hom_652,A cynic smells flowers and looks for the casket .,homographic,0
hom_653,It takes all sorts of people to make a world .,homographic,0
hom_654,"OLD UNIVERSITY PRESIDENTS never die , they just lose their faculties",homographic,1
hom_655,"I was going to buy a book on phobias , but I was afraid it wouldn ' t help me .",homographic,1
hom_656,The aluminum foiled my plans .,homographic,1
hom_657,She was only a Waitress ' s daughter but she sure could dish it out .,homographic,1
hom_658,The hypnotist went out of business because he ran out of suggestions .,homographic,1
hom_659,For class schedules Yoga instructors are flexible .,homographic,1
hom_660,Hockey players are terrible chess players because they are always getting checked .,homographic,1
hom_661,I do a lot of spreadsheets in the office so you can say I ' m excelling at work .,homographic,1
hom_662,He bent over to pick up a sieve and strained himself .,homographic,1
hom_663,"When they told him that his drum couldn ' t be fixed , it didn ' t resonate very well .",homographic,1
hom_664,"A fisherman tried boxing , but he only threw hooks .",homographic,1
hom_665,Federal Law prohibits the removal of this tagline,homographic,0
hom_666,Winning candy as a prize is always a sweet victory .,homographic,1
hom_667,"During his lifetime , the composer Bach was a noted success .",homographic,1
hom_668,"OLD POKER PLAYERS never die , they are just discarded .",homographic,1
hom_669,Press any key to continue . . Any other key to format hard drive .,homographic,0
hom_670,' ' I can take photographs if I want to ! ' ' Tom snapped .,homographic,1
hom_671,Lightning storms can be very striking .,homographic,1
hom_672,Our bikinis are exciting . They are simply the tops .,homographic,1
hom_673,High on a ladder he saw a beautiful girl below . He fell for her .,homographic,1
hom_674,"When underwear fell in the vat at a beer - makers , a scandal was brewing .",homographic,1
hom_675,"Pencils could be made with erasers at both ends , but what would be the point ?",homographic,1
hom_676,Old burglars never die they just steal away .,homographic,1
hom_677,Lumberjacks have to keep problem logs .,homographic,1
hom_678,"My name is Grant , I am a loan officer .",homographic,1
hom_679,Midwives don ' t like to wear breeches .,homographic,1
hom_680,"She was only a Farmer ' s daughter , but she knew hundreds of ways to fertilize .",homographic,1
hom_681,Molecules boiling points vary to some degree .,homographic,1
hom_682,A girl a day keeps the wife away .,homographic,0
hom_683,Suicidal twin kills sister by mistake . . . news at 11 !,homographic,0
hom_684,"My name is Joe , an espresso vender",homographic,1
hom_685,Haste makes waste .,homographic,0
hom_686,Two friends took ropes to school so that they could skip out .,homographic,1
hom_687,Many people need to learn to be happy with the State they are in .,homographic,1
hom_688,Pipe fitters often have high pressure jobs .,homographic,1
hom_689,"' ' I told you not to ride that horse , ' ' Tom nagged .",homographic,1
hom_690,Coaches usually have a goal in mind .,homographic,1
hom_691,The meat truck took a long time to deliver because of the Jerky ride .,homographic,1
hom_692,Suicide at sea is definitely going overboard .,homographic,1
hom_693,"An exterminator in Idaho announced that he invented a new spray , one application of which will remain effective for a full season . ' ' Of course , ' ' he warned . ' ' I ' ve still got a few bugs to iron out . ' '",homographic,1
hom_694,Swimmers have to be careful not to get into deep trouble .,homographic,1
hom_695,"OLD RAILROADERS never die , they just derail .",homographic,1
hom_696,Time flies .,homographic,0
hom_697,The invention of a shirt fastener after the button was a snap .,homographic,1
hom_698,Life after death for evil doers has always been a hot topic .,homographic,1
hom_699,The man who impulsively got a cat despite his allergies later realized that it was a rash decision .,homographic,1
hom_700,"OLD CARD PLAYERS never die , they just fold .",homographic,1
hom_701,"She was only a Fruit vendor ' s daughter , but , my , she had big melons .",homographic,1
hom_702,"Walk softly , carry a big stick .",homographic,0
hom_703,Boyle said he was under too much pressure .,homographic,1
hom_704,The color of the sun in the early morning : rose .,homographic,1
hom_705,Driving on so many turnpikes was taking its toll .,homographic,1
hom_706,"Fool me once , shame on you . Fool me twice , shame on me .",homographic,0
hom_707,A ham walked out of the hospital and said ' ' I ' m cured ' ' .,homographic,1
hom_708,If you ' re looking for oranges on an apple tree you will have a fruitless search .,homographic,1
hom_709,"First come , first served .",homographic,0
hom_710,In high school I recall having a beautiful but difficult math teacher . She was easy on the eyes and hard on the pupils !,homographic,1
hom_711,Those with scissors shouldn ' t use cutting words .,homographic,1
hom_712,What ' s the deal with negotiations ?,homographic,1
hom_713,The family elders have relative importance .,homographic,1
hom_714,A skier who loses a race on a cold day will have a frosty disposition .,homographic,1
hom_715,"OLD PROGRAMMERS never die , they just get bugged with life .",homographic,1
hom_716,"Christians , keep the faith . . . but not from others !",homographic,1
hom_717,Those who get up at sunrise have many ideas dawn on them .,homographic,1
hom_718,An experienced waiter can give a lot of good tips .,homographic,1
hom_719,Someone who gossips to you will gossip about you .,homographic,0
hom_720,A little greed can get you lots of stuff,homographic,0
hom_721,Every man thinks his own geese swans .,homographic,0
hom_722,"Money is the Root of All Evil . For more info , send $ 10 .",homographic,0
hom_723,"' ' This must be an aerobics class , ' ' Tom worked out .",homographic,1
hom_724,Don ' t go between the tree and the bark .,homographic,0
hom_725,Mind your P ' s and Q ' s .,homographic,0
hom_726,The most popular operation for orthopaedic surgeons is upper - leg surgery : very hip .,homographic,1
hom_727,Actors are cast through their good and bad stages .,homographic,1
hom_728,Food for bad dogs is bought by the pound .,homographic,1
hom_729,"My son wanted a scooter . When I told him they are too dangerous , he moped around the house .",homographic,1
hom_730,"Spare the rod , spoil the child .",homographic,0
hom_731,"OLD MATHEMATICIANS never die , they just go off on a tangent",homographic,1
hom_732,A thief fell and broke his leg in wet cement . He became a hardened criminal .,homographic,1
hom_733,A career is a job that takes about 20 more hours a week .,homographic,0
hom_734,Strip mining prevents forest fires .,homographic,0
hom_735,De Broglie waved aside the invitation .,homographic,1
hom_736,"In parking lots , arguments often start from scratch .",homographic,1
hom_737,Some shoe sales have a good selection to boot .,homographic,1
hom_738,"When the town removed billboards , they told people that ' s how it was designed .",homographic,1
hom_739,Good eating deserves good drinking .,homographic,0
hom_740,An army officer is a position that some people shoot for .,homographic,1
hom_741,The electrician got his supplies at the outlet store .,homographic,1
hom_742,The lumber company downsized . They got rid of the deadwood .,homographic,1
hom_743,You can ' t have your cake and eat it too .,homographic,0
hom_744,"Waiter , there ' s a fly in my soup ! ' ' I know . It gives you a nice buzz doesn ' t it ? ' '",homographic,1
hom_745,"Tailors enjoy hanging out in internet fora , as they are full of threads .",homographic,1
hom_746,Always remember you ' re unique - just like everyone else .,homographic,0
hom_747,"If you make yourself into a doormat , people will wipe their feet on you .",homographic,0
hom_748,Priests can ' t marry without prior approval .,homographic,1
hom_749,"Old artists never die , they just put things in perspective .",homographic,1
hom_750,Don ' t put all your eggs in one basket .,homographic,0
hom_751,"Go away , you snake ! Tom rattled off .",homographic,1
hom_752,"Whom God will destroy , he first make mad .",homographic,0
hom_753,I never understood why people liked to play soft ball . It ' s a very underhanded thing to do .,homographic,1
hom_754,"Tom was so tired , he lied about his bed .",homographic,1
hom_755,Home sweet home .,homographic,0
hom_756,"She was only an Artist ' s daughter , but what a crowd she could draw .",homographic,1
hom_757,The pen is mightier than the sword .,homographic,0
hom_758,"OLD KENTUCKY FRIED CHICKEN FRANCHISERS never die , they just chicken out .",homographic,1
hom_759,OLD PILOTS never die they just take off .,homographic,1
hom_760,My name is Marshall . I ' m a peace officier .,homographic,1
hom_761,"Goose , gander and gosling are three sounds but one thing .",homographic,0
hom_762,Astronomers often have their own private viewpoints .,homographic,1
hom_763,"OLD CRICKETERS never die , they just get bowled over .",homographic,1
hom_764,Smaller babies may be delivered by stork but the heavier ones need a crane .,homographic,1
hom_765,A farmer with a rip in his clothes has an overall problem .,homographic,1
hom_766,"She was only a Dairyman ' s daughter , but what a calf",homographic,1
hom_767,"Doctor , Doctor , this ointment you gave me makes my arm smart . . - Then rub some on your head ? Next .",homographic,1
hom_768,It ' s quiet in a bowling alley because you can hear a pin drop .,homographic,1
hom_769,I just got back from a statistical probability conference . It was average .,homographic,1
hom_770,"OLD HIPPIES never die , they just take a trip .",homographic,1
hom_771,"I finally found a spotter at the gym , it ' s like a huge weight has been lifted off my shoulders .",homographic,1
hom_772,"If you trust before you try , you may repent before you die .",homographic,0
hom_773,Tit for tat .,homographic,0
hom_774,Shepherds sometimes have staff meetings .,homographic,1
hom_775,After having a knee dislocated and an elbow fractured in two barroom brawls Bradley should have learned to stay away from those joints .,homographic,1
hom_776,War is too important to be left to the generals .,homographic,0
hom_777,"No one knows where the shoe pinches , but he who wears it .",homographic,0
hom_778,"OLD AIR CONDITIONER REPAIRMEN never die , they just lose their cool .",homographic,1
hom_779,To be a successful frequent flier you need a lot of connections .,homographic,1
hom_780,What do they call all that lumber on the Star Trek ' s Enterprise ? Captain ' s log .,homographic,1
hom_781,""" Ummm , trouble with grammar have I ? Yes ! "" - - Yoda",homographic,0
hom_782,PRESS To test . < click > RELEASE to detonate .,homographic,0
hom_783,After Gus gave his girlfriend a 3 dollar box of chocolates for her birthday he got nothing but snickers .,homographic,1
hom_784,I ' ll hear it from the horse ' s mouth .,homographic,0
hom_785,"Did you hear about the bivalve they called in to interrogate for that big murder investigation ? Apparently , he ' s clammed up .",homographic,1
hom_786,Don ' t make clothes for a not yet born baby .,homographic,0
hom_787,"At a conference , I unexpectedly encountered the wife of a former client , whom I hadn ' t seen in 20 or more years . ' ' You haven ' t changed ! ' ' she exclaimed . ' ' There ' s plenty of time for that , ' ' I replied . ' ' The dinner isn ' t until this evening . ' '",homographic,1
hom_788,Changing a tire on that crazy Houston freeway was a wrenching experience .,homographic,1
hom_789,Two podiatrists became arch rivals .,homographic,1
hom_790,"A husband and wife argued over the weather , but it soon blew over .",homographic,1
hom_791,I needed a raise in my allowance . Mowing the grass all summer just wasn ' t cutting it .,homographic,1
hom_792,I think Santa has riverfront property in Brazil . All our presents came from Amazon this year .,homographic,1
hom_793,Husbands are like fires . They go out when unattended .,homographic,1
hom_794,Success is just a matter of luck . Ask any failure .,homographic,0
hom_795,Counsel is no command .,homographic,0
hom_796,A manufacturer that made lamps gave their employees a light workload .,homographic,1
hom_797,The boughs that bear most hang lowest .,homographic,0
hom_798,A jerk present in a group indicates a jerk in charge .,homographic,0
hom_799,If towels could tell jokes they would probably have a dry sense of humor .,homographic,1
hom_800,An office with many people and few electrical outlets could be in for a power struggle .,homographic,1
hom_801,A man ' s best fortune or his worst is a wife .,homographic,0
hom_802,Vinyl records are really groovy .,homographic,1
hom_803,"If anything can go wrong , it will .",homographic,0
hom_804,"Before a plumber retired , he took the final plunge .",homographic,1
hom_805,"Firefighters can rescue you , but only Jesus saves .",homographic,1
hom_806,Faraday was charged up with the idea .,homographic,1
hom_807,An unusual medical book is one which has no appendix .,homographic,1
hom_808,A tire store loves a chance to Roll out a new product .,homographic,1
hom_809,If Version 1 . 0 works someone goofed . . .,homographic,0
hom_810,If you break a string on your guitar don ' t Fret .,homographic,1
hom_811,"After he bought his two - year - old a felt pen , he was a marked man .",homographic,1
hom_812,"OLD CARTOONISTS never die , they just draw their last breath .",homographic,1
hom_813,The best place for criticism is in front of your mirror .,homographic,0
hom_814,"The plums for sale dried out , so the profits were pruned .",homographic,1
hom_815,When a duck is feeling down he might just be happy .,homographic,1
hom_816,A picture is worth a thousand words .,homographic,0
hom_817,This is the best guy I ' ve met to date .,homographic,1
hom_818,Half a loaf is better than no bread .,homographic,0
hom_819,"Waiter , I ' ll have my bill now . - How did you find your steak , sir ? - Oh , I just moved the potato and there it was .",homographic,1
hom_820,"Elephants will toil all day , and they work for peanuts .",homographic,1
hom_821,"OLD AUDITORS never die , they just lose their figures .",homographic,1
hom_822,Iron sharpens iron .,homographic,0
hom_823,A new broome sweepeth cleane .,homographic,0
hom_824,"Take my advice , I don ' t use it anyway .",homographic,0
hom_825,The other day I saw a magician walk down the street and turn into a drugstore .,homographic,1
hom_826,You can catch more flies with a drop of honey than with a barrel of vinegar .,homographic,0
hom_827,The world is your oyster .,homographic,0
hom_828,"The racers all had shorts on that were too small for them , so it was a tight race .",homographic,1
hom_829,"She was only a Convict ' s daughter , but she sure knew all of the bars .",homographic,1
hom_830,Better late than never .,homographic,0
hom_831,Life is a game . Money is how we keep score .,homographic,0
hom_832,"Why did CNN cancel that cool "" Desert Storm "" show ?",homographic,0
hom_833,"Some clockmakers are normal , but others are a little cuckoo .",homographic,1
hom_834,They called him the king of the dentists because he specialized in crowns .,homographic,1
hom_835,A man stole a case of soap from the corner store . The police said he made a clean getaway .,homographic,1
hom_836,News of a coming flood was leaked .,homographic,1
hom_837,The voice of the people is the voice of god .,homographic,0
hom_838,She became a telephone operator because it was her calling .,homographic,1
hom_839,Keyboard not connected . Think F1 to continue .,homographic,0
hom_840,If you snooze you lose .,homographic,0
hom_841,The politician is not one for Indian food . But he ' s good at currying favors .,homographic,1
hom_842,You can ' t see the wood for the trees .,homographic,0
hom_843,"If you are what you eat , I ' m staying away from the nuts !",homographic,1
hom_844,My name is Clay . I make pottery .,homographic,1
