id,raw_sentence,pun_type,pun_label
hom_940,"It ' s not that the man did not know how to juggle , he just didn ' t have the balls to do it .",homographic,1
hom_1870,"I had an appointment with the chiropractor , but I backed out .",homographic,1
hom_172,"OLD MINERS never die , they just lose their veins .",homographic,1
het_198,Psychoceramics : The study of crackpots .,heterographic,0
het_425,The customer is always right .,heterographic,0
hom_970,OLD MUFFLERS never die they just get exhausted .,homographic,1
het_456,Every cloud has a silver lining .,heterographic,0
hom_2192,Workers in an upholstery business demanded a wage hike to cushion the high cost of living .,homographic,1
het_1193,I was studying in an apiary class . This resulted in me receiving a bee on my exam .,heterographic,1
het_1016,"The bicycle salesman had broken his ankle and was , alas , unable to pedal his wares .",heterographic,1
het_225,Don ' t bite the hand that feeds you .,heterographic,0
het_438,"If wishes were horses , beggars would ride .",heterographic,0
het_1340,OLD KINGS never die they just get throne away,heterographic,1
hom_76,The inept mathematician couldn ' t count on his friends .,homographic,1
het_1047,My name is Rex . I own a junk yard .,heterographic,1
het_1369,The Belly Dancer was popular with sailors because she understood navel maneuvers .,heterographic,1
het_1505,Sweet potatoes ? I yam impressed !,heterographic,1
hom_520,OLD WRESTLERS never die they just lose their grip .,homographic,1
het_1233,"My name is Bette , I ' m a gambler",heterographic,1
hom_2173,"OLD HOCKEY PLAYERS never die , they just achieve their final goal .",homographic,1
hom_1475,"Kindness , like grain , increases by sowing .",homographic,0
hom_1600,Wade not in unknown waters .,homographic,0
het_570,Nature never did betray the heart that loved her .,heterographic,0
hom_477,Today is a good day for you to jump in a lake .,homographic,0
hom_105,Suicidal dyslexic jumps behind train - film at 11,homographic,0
hom_145,A doctor who became a bartender was always giving out shots !,homographic,1
het_1107,My name is Tellie . A gossip columnist,heterographic,1
hom_2250,A student limped into class with a lame excuse .,homographic,1
het_1213,"If intervening was an olympic sport , he ' d win the gold meddle .",heterographic,1
hom_1861,"At first I hated my haircut , but now it ' s growing on me .",homographic,1
hom_160,"OLD STATISTICIANS never die , they just get mean .",homographic,1
hom_432,"Doctor , doctor , I keep thinking I ' m a deck of cards . - I ' ll deal with you later . Next !",homographic,1
hom_1013,Plumbers often have to tap their natural abilities .,homographic,1
het_1427,I met a man who loves eating couches . I think he has a suite tooth .,heterographic,1
hom_1541,"I strongly dislike the subject of math , however I am partial to fractions .",homographic,1
het_1221,"I ' m always exhausted by Friday , said Tom weakly .",heterographic,1
het_307,A . 45 beats a royal flush EVERY TIME,heterographic,0
hom_1339,He bought lots of pens before starting his new job . He wanted to make his mark .,homographic,1
hom_1508,Undertakers ' Motto - Trust us . We are the very last ones to put you down .,homographic,1
hom_1461,"I ' m sorry Mrs . Bobbitt , you can ' t send that in the mail .",homographic,0
hom_1074,Did you hear about the compulsive fisherman ? He was really hooked on it .,homographic,1
het_1733,Avoid the pleasure which will bite tomorrow .,heterographic,0
hom_1255,"He that will not when he may , when he will he may have nay .",homographic,0
hom_2215,Should we tell the children when we move ?,homographic,0
hom_985,"OLD INTERPRETERS (for the deaf) never die , they just sign off .",homographic,1
het_600,Sailors like to seas opportunities .,heterographic,1
het_846,"When in doubt , mumble . When in trouble , delegate .",heterographic,0
hom_948,My name is Dean A college chancellor,homographic,1
hom_2220,Patients usually feel better after receiving hand transplants .,homographic,1
het_184,He avoided funerals because he was not a mourning person .,heterographic,1
het_788,The big new clock at city hall was the tock of the town .,heterographic,1
het_1165,Actions speak louder than words .,heterographic,0
hom_1534,"When the shoe store owner discovered that someone had broken into his store , the police pumped him for information .",homographic,1
het_174,7 days without prayer makes 1 weak,heterographic,1
het_1258,A little knowledge is a dangerous thing .,heterographic,0
hom_608,"OLD PLAGIARISTS never die , they just steal away .",homographic,1
het_1546,"The tired playgoers decided to bypass the new production of ' ' Othello ' ' despite the good reviews ; having just returned from a long trip , they didn ' t feel like seeing any moor of Venice .",heterographic,1
hom_648,There’s no high like the most high .,homographic,1
het_880,A guy who accidentally drove his small import into a giant shrink - wrap machine had his Fiat sealed .,heterographic,1
het_884,Great spirits have always encountered violent opposition from mediocre minds .,heterographic,0
het_858,"When one door closes , another door opens .",heterographic,0
het_1561,I like wool gathering for the shear joy of it .,heterographic,1
het_1513,A short cut is the longest distance between two points .,heterographic,0
hom_1422,"I never get lost , just momentarily disoriented .",homographic,0
hom_1904,"We ' re all sitting in the same boat : I fish , you row .",homographic,0
hom_1539,"OLD TELEPHONE OPERATORS never die , they just become disconnected .",homographic,1
het_346,Gallup and Harris are poller opposites .,heterographic,1
het_845,Hey ! ! These cookies don ' t taste like Girl Scouts !,heterographic,0
het_807,Sometimes a pregnancy is so long it seems like a maternity .,heterographic,1
het_870,Having too many axe - like tools to do a particular job only adze to the confusion .,heterographic,1
hom_284,"' ' Consult an investment broker , ' ' was Tom ' s stock answer .",homographic,1
het_1737,"When Plato discovered he was out of food , he decided to go shop at the stoa .",heterographic,1
het_429,"OLD TREE SURGEONS never die , they just take a final bough .",heterographic,1
het_1072,"I ' d love to , but my uncle escaped again .",heterographic,0
hom_1952,I thought about studying astronomy for university but I knew I would just be taking up space .,homographic,1
hom_1028,The cosmetic student was sick on the day of the final exam . Now she has to take a Make Up exam .,homographic,1
het_1014,He only knew how to drive a fork lift in reverse . He was the backup man .,heterographic,1
hom_1713,There ' s a new magnetic steam iron that makes your clothes attractive .,homographic,1
hom_1249,The play on fishing had quite a cast .,homographic,1
het_1600,We found a dead crow in our front yard but have yet to hear the caws of death .,heterographic,1
hom_756,"She was only an Artist ' s daughter , but what a crowd she could draw .",homographic,1
hom_1413,Power tends to corrupt ; absolute power corrupts absolutely .,homographic,0
het_1502,"Wow , thanks for the tea . I ' m glad I got to Chai it .",heterographic,1
het_746,She was only a Sailor ' s daughter and how she loved seamen .,heterographic,1
hom_465,Empty vessels make the most sound .,homographic,0
hom_66,"Riker to Holodeck : "" Woman , 23 , hot . """,homographic,0
hom_1203,"OLD TRAIN ENGINEERS never die , they just get derailed .",homographic,1
hom_857,I ' ve never killed a deer before but I ' ll take a shot at it .,homographic,1
hom_1549,A bowling team was called ' lightning ' because they had so many strikes .,homographic,1
het_1686,Bakers trade bread recipes on a knead to know basis .,heterographic,1
hom_2170,"The guitarist passed out on stage , he must have rocked himself to sleep .",homographic,1
het_1158,Good blood always shows itself .,heterographic,0
het_279,"Never mind the star , get those camels off my lawn !",heterographic,0
hom_643,How do they get Teflon to stick to the pans ?,homographic,0
hom_1126,During branding cowboys have sore calves .,homographic,1
het_341,If you ' re stiff as a board it could be the lumbar .,heterographic,1
hom_1166,I majored in nursing but I had to drop it because I ran out of milk .,homographic,1
hom_16,If you ' re a gardener you might call yourself a ' plant manager ' .,homographic,1
het_1484,Those who drink too much at night have to worry about the mourning after .,heterographic,1
hom_690,Coaches usually have a goal in mind .,homographic,1
het_996,Time flies when you ' re having fun .,heterographic,0
hom_1936,If you have need of a locksmith he will be your key man .,homographic,1
hom_562,There is no smoke without fire .,homographic,0
hom_449,"She was only a Cattleman ' s daughter , but she couldn ' t keep her calves together .",homographic,1
hom_1154,Inventors have their own devices .,homographic,1
het_1137,Reported sightings of the abominable snowman are yeti to be confirmed .,heterographic,1
het_1713,If you can ' t laugh at yourself . . . I ' ll do it for you .,heterographic,0
hom_1511,Satan can’t bring you down any farther than your knees .,homographic,1
hom_626,Give and you might receive . Take and be sure of it .,homographic,0
het_22,"' ' I ' ve stuck a pin through my nose , ' ' said Tom punctually .",heterographic,1
hom_1403,Young women who are mathematics professors closely watch their figures .,homographic,1
het_1630,For children to eat without washing their hands would be a grime .,heterographic,1
het_1245,"Marry in haste , and repent at leisure .",heterographic,0
hom_1336,"OLD CHEMISTS never die , they just stop reacting .",homographic,1
hom_1277,My fear of planes has taken off .,homographic,1
hom_2060,"She was only a Insurance broker ' s daughter , but all the guys liked her policy .",homographic,1
het_563,Better go about than fall into the ditch .,heterographic,0
hom_592,Plagiarism is the sincerest form of flattery .,homographic,0
hom_1096,There is no such thing as bravery ; only degrees of fear .,homographic,0
hom_2115,MilliHelen : Amount of beauty needed to launch one ship .,homographic,0
hom_2112,To hell with criticism . Praise is good enough for me .,homographic,0
hom_1694,He auditioned for a part as a trumpet player but he blew it .,homographic,1
hom_1270,He who hogs the sheets is usually very wrapped up in himself .,homographic,1
hom_1387,"Then there was the occasion I spotted a health - oriented cafe displaying a sign reading ' ' California Shakes . ' ' Obviously , I thought .",homographic,1
hom_170,"For a while , Houdini used a lot of trap doors in his act , but he was just going through a stage .",homographic,1
hom_1034,A politician decided to resign on the day of an eclipse because it was a dark day .,homographic,1
het_972,Shh ! Be vewy qwiet ! I ' m hunting wuntime ewwows !,heterographic,0
het_906,"If an experiment works , something has gone wrong",heterographic,0
hom_1232,He wanted desperately to be a good golfer - you could say he had a driving ambition .,homographic,1
hom_2148,Two duchesses were arguing about their husbands . They decided to duke it out .,homographic,1
hom_384,There are as good fish in the sea as ever were caught .,homographic,0
het_1753,"If it ain ' t broke , don ' t fix it .",heterographic,0
hom_2010,"OLD WASHING MACHINE OPERATORS never die , they just keep agitating .",homographic,1
hom_1191,"She was only a Musician ' s daughter , but she knew all the bars in town .",homographic,1
hom_454,"OLD PRESIDENTS never die , they just go through their cabinets",homographic,1
het_1297,"Remembering the Mongol leader ' s reputation for chicanery , Marco Polo approached the palace of the khan warily .",heterographic,1
het_424,"The dervish had so much endurance , he set a new whirled record .",heterographic,1
hom_1196,"A family went to watch a 007 movie at the theatre , it was a bonding experience .",homographic,1
het_1217,Be kind to your dentist because he has fillings too .,heterographic,1
hom_1295,OLD STATUES never die they just get busted .,homographic,1
het_615,If only women came with pull - down menus and on - line help !,heterographic,0
het_521,All is not lost that is in danger .,heterographic,0
het_401,Seek and ye shall find .,heterographic,0
hom_890,Do you ever get tired of sleeping ?,homographic,1
hom_1514,Well drilling is a deep subject .,homographic,1
hom_1446,Give a dog a bad name and hang him .,homographic,0
hom_2232,It is not wise to open old wounds .,homographic,0
het_1602,"The trucker was always irritated at an inspection station , it was the weight that bothered him .",heterographic,1
het_1338,How do you keep a turkey in suspense ?,heterographic,0
hom_1921,"I went to a buffet dinner with my neighbor , who is a taxidermist . After such a big meal , I was stuffed .",homographic,1
het_1454,The editor received his award with sheer delete .,heterographic,1
het_1524,Just pew it,heterographic,1
het_1007,The salt said ' hi ' to the pepper . It was seasonings greetings .,heterographic,1
hom_376,There is no time like the present .,homographic,0
het_287,Scarecrows are always garden their patch .,heterographic,1
het_277,A husband who thinks he is as solid as a rock may have a wife who wishes he was a little bolder .,heterographic,1
hom_1810,Fear not the loss of the bell more than the loss of the steeple .,homographic,0
hom_1447,Tires are fixed for a flat rate .,homographic,1
hom_1848,"Old photographers never die , they ' re just out of the picture for a while .",homographic,1
hom_383,A pop singer bought a new house for a song .,homographic,1
het_233,"I don ' t own any slaves . My wife has one , though .",heterographic,0
hom_1852,What are you taking pictures of ? Tom snapped .,homographic,1
hom_671,Lightning storms can be very striking .,homographic,1
hom_288,Some people really enjoy blowing air out of their lungs - I ' m not a fan myself .,homographic,1
hom_2028,Weather forecasters thinking is sometimes clouded .,homographic,1
hom_1963,"OLD CHEMISTS never die , they just fail to react .",homographic,1
het_789,Vuja De : The feeling that none of this has happened before .,heterographic,0
hom_2147,Marconi was not wired up about going .,homographic,1
hom_1501,To draw cartoons for a living requires someone who is very animated .,homographic,1
hom_1836,He folded and straightened the money because he wanted a tidy sum .,homographic,1
het_971,"' ' I wonder where the next character is going to appear , ' ' said Tom with a cursory glance .",heterographic,1
het_1123,"OLD DAIRY FARMERS never die , they just go to the udder place .",heterographic,1
het_1704,' ' Would anyone like some Parmesan ? ' ' asked Tom gratingly .,heterographic,1
hom_929,"She was only a Electrician ' s daughter , but she went haywire .",homographic,1
hom_1303,Never put off till tomorrow what can be done today .,homographic,0
het_531,Proffer ' d service stinks .,heterographic,0
hom_839,Keyboard not connected . Think F1 to continue .,homographic,0
het_1723,There was a snake that gave birth to a bouncing baby boa .,heterographic,1
het_204,I learned that the antelopes were coming when I heard the gnus .,heterographic,1
hom_1972,Sometimes a pencil sharpener is needed in order to make a good point .,homographic,1
hom_56,Elvis Stamps : Where will your mail be spotted next ?,homographic,0
het_1444,"OLD FISHERMEN never die , they just get reel tired .",heterographic,1
het_444,Mickey Mouse gives some people Disney spells .,heterographic,1
hom_2199,"If it ' s useless , it will have to be documented .",homographic,0
het_1023,Desk : A very large wastebasket with drawers .,heterographic,0
het_1549,"They are not answering - we ' d better try the knocker , said Tom adoringly .",heterographic,1
hom_964,Musicians need a leader because they don ' t know how to conduct themselves .,homographic,1
hom_1355,Grills are a hot item .,homographic,1
hom_309,Practice makes perfect .,homographic,0
hom_1719,"My dog has a lot of potential , you just have to unleash it .",homographic,1
het_100,I phoned the zoo but the lion was busy .,heterographic,1
hom_1314,The warden gave the inmates acne medicine hoping it would keep them from breaking out .,homographic,1
hom_917,When he found out that he would visit a real blacksmith he got all fired up .,homographic,1
hom_86,"For every 45 I collected , I would write down the song and the artist so I could keep records .",homographic,1
hom_1644,"Be careful what you wish for , you just might get it .",homographic,0
het_656,"He stared at his belly button so much , he was promoted to navel officer .",heterographic,1
het_1703,"I tried to play the bagpipes , but the sound coming out was off kilter .",heterographic,1
hom_747,"If you make yourself into a doormat , people will wipe their feet on you .",homographic,0
hom_1574,"A sign at a cemetery reads , ' No Trespassing , Violators Will Face Grave Charges ' .",homographic,1
het_1717,Greeks can ' t stay out late because they have a Corfu .,heterographic,1
het_1747,All cats love fish but hate to get their paws wet .,heterographic,0
het_337,"She was only a Cyclist ' s daughter , but she peddled it all over town .",heterographic,1
het_677,Is fear of sliced bacon irrational ?,heterographic,1
hom_1251,Did you hear about these new reversible jackets ? I ' m excited to see how they turn out .,homographic,1
hom_2080,Marriage is hard but divorce usually goes off without a hitch .,homographic,1
hom_2005,Those who make sinks often feel washed out .,homographic,1
hom_805,"Firefighters can rescue you , but only Jesus saves .",homographic,1
het_536,The bold print giveth and the fine print taketh away .,heterographic,0
hom_1715,The police auction was a complete bust .,homographic,1
het_540,"' ' It ' s my personal magnetism , ' ' said Tom ironically .",heterographic,1
hom_1332,"The passenger couldn ' t find where his next flight was , but then he made the connection .",homographic,1
het_1334,A fool is ever laughing .,heterographic,0
hom_2124,At seven foot six he was a great basketball player and everyone looked up to him .,homographic,1
hom_2245,To become an electrician you have to pass a battery of tests .,homographic,1
hom_1991,Why do archers shoot arrows ? Could it be they are trying to get a point across ?,homographic,1
hom_9,A discussion of digging a new mine shaft was too deep for him .,homographic,1
het_809,"I used up all my sick days , so I ' m calling in dead .",heterographic,0
hom_1611,"Hey , wake up ! It ' s time for your sleeping pills .",homographic,0
hom_507,The first chapter of fools is to think themselves wise .,homographic,0
hom_1943,Vertical living is flat dwelling .,homographic,1
hom_1099,A chain is only as strong as its weakest link .,homographic,0
het_804,Jack and Jill is the best nursery rhyme as others pail in comparison .,heterographic,1
hom_1648,Scientists allow us to see the sun in a different light .,homographic,1
hom_2164,"She told a long story about a coil of rope , and then left us all hanging .",homographic,1
het_500,The exception proves the rule .,heterographic,0
hom_789,Two podiatrists became arch rivals .,homographic,1
hom_746,Always remember you ' re unique - just like everyone else .,homographic,0
het_427,"I went out for a run this morning and tripped over , I could have been wearing the wrong size shoes , I haven ' t seen the footage yet .",heterographic,1
het_2,"I ' d like to be a Chinese laborer , said Tom coolly .",heterographic,1
het_580,The stress of having his beloved pet bunny die caused a man to go bald - - he was very upset about losing his hare .,heterographic,1
hom_1517,I ' m buying a birthday present for a sculptor . Can you chip in ?,homographic,1
het_1527,' ' I can ' t march any more ! ' ' the soldier called haltingly .,heterographic,1
het_1779,I wonder how much an anagram weighs ?,heterographic,1
het_1708,"I used to think I ' d hate Italian food , but I finally decided to give pizza a chance .",heterographic,1
het_30,"Features should be discovered , not documented !",heterographic,0
het_791,OLD MILKMAIDS never die they just lose their whey .,heterographic,1
het_660,"Humpty Dumpty was pushed ! Well , I saw it on X - Files . . . .",heterographic,0
het_920,Money doesn ' t grow on sprees .,heterographic,1
hom_999,"A guy went to a costume party dressed as a knife , and he really looked sharp .",homographic,1
hom_1145,""" Very funny , Scotty . Now beam up my clothes . """,homographic,0
het_1645,The elderly chef retired because his sage was showing .,heterographic,1
het_1735,"I ' ll take that , said Tom appropriately .",heterographic,1
het_91,Money makes the mare go .,heterographic,0
hom_1445,You can ' t have an omelette unless you break the egg .,homographic,0
het_1206,He wasn ' t supposed to eat the pie but he kept pecan at it .,heterographic,1
het_970,I am not young enough to know everything .,heterographic,0
hom_427,Cross the stream where it is shallowest .,homographic,0
het_668,"I went and saw the Hobbit , it put a Smaug look on my face .",heterographic,1
het_638,Practice safe eating – always use condiments .,heterographic,1
hom_1646,Sea captains have a lot of latitude .,homographic,1
hom_1770,A crazy programmer with a cold is a coughing hacker .,homographic,1
het_132,Behind every good computer - is a jumble of wire .,heterographic,0
het_1712,"A bellyful is one of meat , drink , or sorrow .",heterographic,0
het_1185,In middle east outdoor markets you can find bazaar items for sale .,heterographic,1
hom_2098,She said she had nothing to wear . I smiled .,homographic,0
hom_989,"If you think guests really enjoy your home movies , you are probably projecting .",homographic,1
hom_1882,He that can have patience can have what he will .,homographic,0
hom_400,"' ' Waiter , there ' s a fly in my soup ! ' ' ' ' Force of habit , sir , the chef used to be a tailor .",homographic,1
het_1477,"I ' m not sure about Heisenberg , said Tom uncertainly .",heterographic,1
hom_2087,"OLD ELECTRICIANS never die , they just lose their resistance .",homographic,1
het_1300,"I used to enjoy kabuki theatre , but now I prefer noh drama .",heterographic,1
het_1041,What goes around comes around .,heterographic,0
het_721,An alien landed at a soft drink company and said ' take me to your liter ' .,heterographic,1
hom_793,Husbands are like fires . They go out when unattended .,homographic,1
het_417,"In his latest promotional campaign , the manager of City Tent and Awning told his crew to canvas the entire area .",heterographic,1
het_725,His wife loved pottery making but for him it was just kiln time .,heterographic,1
het_70,"When I went to the International Club , I accidentally spilled coffee on a Hindu lady ' s dress . I told her I was very sari .",heterographic,1
hom_498,My name is Herb . I ' m a cook .,homographic,1
het_539,"To earn an A in ' ' Sewing with Burlap ' ' , you really have to know the coarse material .",heterographic,1
hom_1645,The hotel chef was noted for his tomfoolery and his capers .,homographic,1
het_856,Better underdone than overdone .,heterographic,0
het_1061,' ' I ' ve struck oil ! ' ' said Tom crudely .,heterographic,1
hom_264,Monday is a hard way to spend 1 / 7 of your life .,homographic,0
het_1133,When the King asked the fool for a joke the fool just shrugged . He was the court gesture .,heterographic,1
het_11,"It ' s between my sole and my heel , said Tom archly .",heterographic,1
het_1220,A tongue of a fool carves a piece of his heart to all sit near him .,heterographic,0
hom_1328,"OLD LIBRARIANS never die , they just check out .",homographic,1
het_1656,I always prayed before my trigonometry tests . I was hoping for a sine from above .,heterographic,1
hom_2218,Love is not finding someone to live with ; it ' s finding someone whom you can ' t live without .,homographic,0
hom_40,Time is money .,homographic,0
hom_524,OLD TEACHERS never die they just lose their class .,homographic,1
hom_155,"If you want her to show emotion , cut up her credit cards .",homographic,0
hom_888,The math professor went crazy with the blackboard . He did a number on it .,homographic,1
het_1054,"The undersized and timorous knight , armed only with an aluminum sword , lacked the adequate metal to face the ferocious dragon .",heterographic,1
het_1271,"When people first heard of the ABS , it was braking news .",heterographic,1
het_955,They were the quietest burglars in the history of New York City . The newspapers called them ' Criminal Mimes . ',heterographic,1
hom_786,Don ' t make clothes for a not yet born baby .,homographic,0
het_633,"This fowl has been stuffed , said Tom sagely .",heterographic,1
het_798,"' ' I know which boyd gets the woym , ' ' said Tom in an oily voice .",heterographic,1
het_990,"I love beagles , Tom dogmatized .",heterographic,1
hom_2000,It ' s never too late to mend .,homographic,0
het_1458,"The accountant enjoyed the job , figuratively speaking .",heterographic,1
het_1273,"OLD SLAVS never die , they just czech out .",heterographic,1
hom_1272,"If there is a hypocrite between you and the church , he is closer to god than you .",homographic,1
hom_2079,Sure I can climb cliffs ! Tom bluffed .,homographic,1
het_152,A little pot is easily hot .,heterographic,0
hom_1040,OLD PHOTOGRAPHERS never die they just stop developing .,homographic,1
hom_263,Eschew Obfuscation !,homographic,0
het_935,"' ' This Bud ' s for you , ' ' said Tom lightly .",heterographic,1
het_118,Ethel the Aardvark Goes Quantity Surveying . . . the Musical !,heterographic,0
hom_1804,"He tried to sell me glass with imperfections in it , but I saw through it .",homographic,1
het_1336,The nuclear physicist took a vacation for a fission trip .,heterographic,1
hom_405,"He collects mouthwash bottles , and they ' re all in mint condition .",homographic,1
het_1092,Truth seeks no corners .,heterographic,0
het_1412,"On cooking shows , there is little margarine of error .",heterographic,1
hom_529,Low carb diets really go against the grain .,homographic,1
hom_785,"Did you hear about the bivalve they called in to interrogate for that big murder investigation ? Apparently , he ' s clammed up .",homographic,1
hom_357,My new expensive vacuum cleaner really sucked .,homographic,1
hom_1799,Stereo speakers are made by ' high volume ' manufacturers .,homographic,1
hom_408,After Junior swallowed the watch he had to wait to pass the time .,homographic,1
hom_1160,Overheard in med school - ' I learned about the colon through the process of elimination . ',homographic,1
hom_641,A half truth is a whole lie .,homographic,0
hom_166,"First deserve , then desire .",homographic,0
het_312,My sweet mother got so old she granulated .,heterographic,1
het_1508,"' We ' ve run out of lemons ' , she said bitterly .",heterographic,1
hom_193,"She was only a Catcher ' s daughter , but she had many balls bounce off her chin .",homographic,1
hom_777,"No one knows where the shoe pinches , but he who wears it .",homographic,0
het_711,"Doctor , doctor , I keep thinking I ' m a billiard ball . - Get back in the queue . Next .",heterographic,1
hom_2238,"OLD GEOGRAPHERS never die , they just become legends .",homographic,1
hom_1460,He put so many blanks in his document that he started to feel spaced out .,homographic,1
het_191,"' ' I chop down trees for a living , ' ' said Tom lumberingly .",heterographic,1
hom_135,The couple grew fruit trees and lived to a ripe old age .,homographic,1
het_1583,The optician fell into the lens grinding machine and made a spectacle of himself .,heterographic,1
het_723,"He crashed through several windows , but felt no pane .",heterographic,1
hom_944,There ' s more than one way to skin a cat .,homographic,0
hom_2070,Objects under T - Shirt are larger than they appear .,homographic,0
hom_527,Sign in an electrician ' s shop : ' We will refuse you . ',homographic,1
hom_1840,The hostage said he couldn ' t stay on the phone long because he was tied up at the moment .,homographic,1
hom_1199,The most expensive component is the one that breaks .,homographic,0
het_802,The garden club visited the nursery and found themselves in a hosta environment .,heterographic,1
het_1544,There are many judges who would like to acquit smoking .,heterographic,1
het_1270,Repetition is the mother of memory .,heterographic,0
het_332,"Because they moved into an apartment , they didn ' t need to cut the grass any mow .",heterographic,1
hom_1009,A pirate with one hand often picked up the phone . He wanted to get off the hook .,homographic,1
hom_894,Bathroom scale : Something you stand on and swear at .,homographic,0
hom_1010,After he bought a mirror he became very reflective .,homographic,1
hom_2015,A music store owner has to have sound business practices .,homographic,1
het_509,I ' ve caught Moby Dick ! Tom wailed .,heterographic,1
hom_1987,Stealing someone ' s coffee is called ' mugging ' .,homographic,1
het_156,The pistol of a flower is its only protections against insects .,heterographic,1
het_1431,"' ' The policeman charged me twenty bucks for speeding , ' ' said Tom finally .",heterographic,1
het_1459,Jesus is more precious than silver or golf .,heterographic,1
het_882,Most hunters are nice because they ' re such deer people .,heterographic,1
hom_880,Eavesdroppers hear no good of themselves .,homographic,0
het_1728,Old white blood cells lymph around the body .,heterographic,1
hom_590,A little boy called his father who made balloons ' pop ' .,homographic,1
hom_318,I suspected our new house guest was a terrorist . He asked to sleep on a blow up mattress .,homographic,1
het_1525,Epitaphs are engraved !,heterographic,1
hom_223,"OLD MOONSHINERS never die , they just keep still .",homographic,1
het_157,Psychiatrists like Kentucky Freud Chicken .,heterographic,1
het_1610,"OLD SCOTSMEN never die , but they can be kilt .",heterographic,1
het_823,Revenge is a dish best served cold .,heterographic,0
het_476,Can you repeat the part after ' Listen very carefully ' ?,heterographic,0
hom_1416,"My new girlfriend and I are moving together into a tree house , I hope we won ' t fall out .",homographic,1
hom_1929,If you work in a tire factory you have to get rolling every morning .,homographic,1
het_1641,Beware programmers carrying screwdrivers .,heterographic,0
het_705,My name is Gail . I ' m a meteorologist,heterographic,1
het_1358,hAS ANYONE SEEN MY cAPSLOCK KEY ? ?,heterographic,0
hom_2006,"My name is Cookie , I ' m a baker .",homographic,1
hom_413,"Hope for the best , but prepare for the worst .",homographic,0
hom_1636,"OLD HELICOPTER PILOTS never die , they just lose their choppers .",homographic,1
het_495,Insert disk 5 of 4 and press any key to continue,heterographic,0
het_1584,A man attempting to walk around the world DROWNED today . .,heterographic,0
hom_502,A goat that ate office supplies was on a staple diet .,homographic,1
hom_2202,When the human cannonball was late for work he got fired .,homographic,1
hom_1875,I used to hate maths but then I realised decimals have a point .,homographic,1
hom_276,If you work in a forestry company you will probably have to log your time .,homographic,1
het_560,Have you ever heard of an honest cheetah ?,heterographic,1
het_689,A boy who instinctively waves at people has a natural hi .,heterographic,1
hom_669,Press any key to continue . . Any other key to format hard drive .,homographic,0
hom_1433,I wanted to make suits but I could never measure up .,homographic,1
het_975,"Where there is a will , there is a way .",heterographic,0
hom_846,Don ' t judge a book by its cover .,homographic,0
hom_845,One of these new shoes isn ' t right .,homographic,1
hom_1835,The janitor ' s union called for sweeping reforms .,homographic,1
hom_1959,Good clothes open all doors .,homographic,0
hom_1125,They who would be young when they are old must be old when they are young .,homographic,0
het_1167,King Arthur really knew how to deal with the sworded truth .,heterographic,1
hom_585,A rolling stone gathers no moss .,homographic,0
het_618,We Are Not Dairy Queen … But We Have Great Sundays,heterographic,1
hom_1788,"Though thou hast ever so many counsellors , yet do not forsake the counsel of thy own soul .",homographic,0
het_129,I ' ll never give up my hounds ! Tom said doggedly .,heterographic,1
het_937,He who makes false teeth is an indentured labourer .,heterographic,1
hom_2249,"If you burn the candle on both ends , you’re not as bright as you think .",homographic,1
het_1663,"John plans to retire in the spring and , like the trees around us , will be leafing .",heterographic,1
hom_1635,Even the best bird dog is only good to a point .,homographic,1
het_550,When making butter there is little margarine for error .,heterographic,1
hom_2089,It ' s OK to watch an elephant bathe as they usually have their trunks on .,homographic,1
het_659,Golden Rule : He who has the gold makes the rules .,heterographic,0
het_568,Love laughs at locksmiths .,heterographic,0
hom_87,"' ' There , there , ' ' was Tom ' s pat answer .",homographic,1
hom_450,"Dogs wags their tails , not as much to you as to your bread .",homographic,0
hom_651,God cures and the physician takes the fee .,homographic,0
hom_322,"OLD BOTANISTS never die , they ' re just deflowered .",homographic,1
hom_523,He is my friend who grinds at my mill .,homographic,0
het_202,The shy stripper couldn ' t bare it on stage .,heterographic,1
hom_2042,My name is Mike . I ' m an announcer,homographic,1
het_1566,The chef took some cheese and made some grate things .,heterographic,1
hom_365,He couldn ' t decide whether to accept a job in mattress sales so he decided to sleep on it .,homographic,1
het_1644,Car salesmen compete trying to sell for the lease amount .,heterographic,1
hom_1453,"Peter went overboard for the lord , why can’t we .",homographic,1
hom_134,"Tonight ' s forecast : Dark , scattered light toward dawn .",homographic,0
het_1392,Chop up an old piano and you will get a cord of wood .,heterographic,1
hom_663,"When they told him that his drum couldn ' t be fixed , it didn ' t resonate very well .",homographic,1
het_61,"When in doubt , do nothing .",heterographic,0
hom_2206,I ' m NOT unemployed . . . . . I ' m a consultant .,homographic,0
het_1500,Those who live beyond their means should act their wage .,heterographic,1
het_718,I don ' t find health - related puns funny anymore since I started suffering from an irony deficiency .,heterographic,1
hom_2077,A jelly truck and a biscuit truck collided yesterday - police are a trifle concerned .,homographic,1
het_609,"She was only a Carpenter ' s daughter , but she knows every vise .",heterographic,1
het_37,"And Homer saith unto them , "" D ' OH ! "" - - Bart 17 : 3",heterographic,0
het_361,The local baker was paying his staff based on a flourly rate .,heterographic,1
het_220,A home is not home without mom,heterographic,0
het_715,Dog for sale : eats anything and is fond of children,heterographic,0
hom_1298,Pasteur was boiling about not being invited .,homographic,1
hom_1533,Fine words butter no parsnips .,homographic,0
hom_2041,A summer is a mathematician .,homographic,1
